LinkText,URL
"Robert Briscoe","https://en.wikipedia.org/wiki/Robert_Briscoe_(politician)"
"citation needed","https://en.wikipedia.org/wiki/Wikipedia:Citation_needed"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-470-99642-3","https://en.wikipedia.org/wiki/Special:BookSources/978-0-470-99642-3"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"ISSN","https://en.wikipedia.org/wiki/ISSN_(identifier)"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"ISSN","https://en.wikipedia.org/wiki/ISSN_(identifier)"
"JSTOR","https://en.wikipedia.org/wiki/JSTOR_(identifier)"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-1-108-77163-4","https://en.wikipedia.org/wiki/Special:BookSources/978-1-108-77163-4"
"Arthur Ruppin","https://en.wikipedia.org/wiki/Arthur_Ruppin"
"Oppenheimer","https://en.wikipedia.org/wiki/Franz_Oppenheimer"
"Daniel Boyarin","https://en.wikipedia.org/wiki/Daniel_Boyarin"
"Berl Katznelson","https://en.wikipedia.org/wiki/Berl_Katznelson"
"Herzl","https://en.wikipedia.org/wiki/Theodor_Herzl"
"Ze'ev Jabotinsky","https://en.wikipedia.org/wiki/Ze%27ev_Jabotinsky"
"Wiley","https://en.wikipedia.org/wiki/Wiley_(publisher)"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-1-119-18229-0","https://en.wikipedia.org/wiki/Special:BookSources/978-1-119-18229-0"
"rabbinic literature","https://en.wikipedia.org/wiki/Rabbinic_literature"
"Land of Israel","https://en.wikipedia.org/wiki/Land_of_Israel"
"the Jordan","https://en.wikipedia.org/wiki/River_Jordan"
"Litanni river","https://en.wikipedia.org/wiki/Litani_River"
"Yarmuk","https://en.wikipedia.org/wiki/Yarmouk_River"
"Yabok","https://en.wikipedia.org/wiki/Zarqa_River#Biblical_Jabbok"
"Hijaz Railway","https://en.wikipedia.org/wiki/Hijaz_Railway"
"Herzl, Theodor","https://en.wikipedia.org/wiki/Theodor_Herzl"
"Courier Dover","https://en.wikipedia.org/wiki/Dover_Publications"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-486-25849-2","https://en.wikipedia.org/wiki/Special:BookSources/978-0-486-25849-2"
"page needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources"
"Shlomo Sand","https://en.wikipedia.org/wiki/Shlomo_Sand"
"French Revolution","https://en.wikipedia.org/wiki/French_Revolution"
"Pale of Settlement","https://en.wikipedia.org/wiki/Pale_of_Settlement"
"Russian Empire","https://en.wikipedia.org/wiki/Russian_Empire"
"Haskalah","https://en.wikipedia.org/wiki/Haskalah"
"pogroms","https://en.wikipedia.org/wiki/Pogrom"
"Eastern Europe","https://en.wikipedia.org/wiki/Eastern_Europe"
"America","https://en.wikipedia.org/wiki/United_States"
"Hovevei Zion","https://en.wikipedia.org/wiki/Hovevei_Zion"
"Judaism","https://en.wikipedia.org/wiki/Judaism"
"Palestinian nationalism","https://en.wikipedia.org/wiki/Palestinian_nationalism"
"Yishuv","https://en.wikipedia.org/wiki/Yishuv"
"page needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources"
"page needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources"
"full citation needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources#What_information_to_include"
"page needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources"
"page needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources"
"page needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources"
"help","https://en.wikipedia.org/wiki/Category:Harv_and_Sfn_template_errors"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"90-247-3646-3","https://en.wikipedia.org/wiki/Special:BookSources/90-247-3646-3"
"ISSN","https://en.wikipedia.org/wiki/ISSN_(identifier)"
"LCCN","https://en.wikipedia.org/wiki/LCCN_(identifier)"
"HeinOnline","https://en.wikipedia.org/wiki/HeinOnline"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"90-247-3646-3","https://en.wikipedia.org/wiki/Special:BookSources/90-247-3646-3"
"ISSN","https://en.wikipedia.org/wiki/ISSN_(identifier)"
"LCCN","https://en.wikipedia.org/wiki/LCCN_(identifier)"
"HeinOnline","https://en.wikipedia.org/wiki/HeinOnline"
"full citation needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources#What_information_to_include"
"page needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources"
"help","https://en.wikipedia.org/wiki/Category:Harv_and_Sfn_template_errors"
"help","https://en.wikipedia.org/wiki/Category:Harv_and_Sfn_template_errors"
"Farhud","https://en.wikipedia.org/wiki/Farhud"
"Morocco","https://en.wikipedia.org/wiki/Moroccan_Jews"
"Maghrib","https://en.wikipedia.org/wiki/Maghrebi_Jews"
"Nahum Sokolow","https://en.wikipedia.org/wiki/Nahum_Sokolow"
"Herbert Samuel","https://en.wikipedia.org/wiki/Herbert_Samuel"
"Eliezer Ben-Yehuda","https://en.wikipedia.org/wiki/Eliezer_Ben-Yehuda"
"help","https://en.wikipedia.org/wiki/Category:Harv_and_Sfn_template_errors"
"help","https://en.wikipedia.org/wiki/Category:Harv_and_Sfn_template_errors"
"King-Crane Commission","https://en.wikipedia.org/wiki/King-Crane_Commission"
"help","https://en.wikipedia.org/wiki/Category:Harv_and_Sfn_template_errors"
"help","https://en.wikipedia.org/wiki/Category:Harv_and_Sfn_template_errors"
"The New York Times","https://en.wikipedia.org/wiki/The_New_York_Times"
"ISSN","https://en.wikipedia.org/wiki/ISSN_(identifier)"
"Morris, Benny","https://en.wikipedia.org/wiki/Benny_Morris"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-520-29215-4","https://en.wikipedia.org/wiki/Special:BookSources/978-0-520-29215-4"
"page needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources"
"Yale Law School","https://en.wikipedia.org/wiki/Yale_Law_School"
"United Nations","https://en.wikipedia.org/wiki/United_Nations"
"UNRWA","https://en.wikipedia.org/wiki/UNRWA"
"page needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources"
"page needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources"
"page needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources"
"page needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources"
"page needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources"
"Princeton University Press","https://en.wikipedia.org/wiki/Princeton_University_Press"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-691-00967-4","https://en.wikipedia.org/wiki/Special:BookSources/978-0-691-00967-4"
"JSTOR","https://en.wikipedia.org/wiki/JSTOR_(identifier)"
"page needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-8308-5368-7","https://en.wikipedia.org/wiki/Special:BookSources/978-0-8308-5368-7"
"Pew Research","https://en.wikipedia.org/wiki/Pew_Research"
"help page","https://en.wikipedia.org/wiki/Help:Cite_errors/Cite_error_references_no_text"
"Middle East Journal","https://en.wikipedia.org/wiki/Middle_East_Journal"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"JSTOR","https://en.wikipedia.org/wiki/JSTOR_(identifier)"
"Haaretz","https://en.wikipedia.org/wiki/Haaretz"
"JSTOR","https://en.wikipedia.org/wiki/JSTOR_(identifier)"
"Jacobin","https://en.wikipedia.org/wiki/Jacobin_(magazine)"
"Palestinian National Charter","https://en.wikipedia.org/wiki/Palestinian_National_Charter"
"Avalon Project","https://en.wikipedia.org/wiki/Avalon_Project"
"Jewish Telegraphic Agency","https://en.wikipedia.org/wiki/Jewish_Telegraphic_Agency"
"Middle East Eye","https://en.wikipedia.org/wiki/Middle_East_Eye"
"page needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources"
"Council on Foreign Relations","https://en.wikipedia.org/wiki/Council_on_Foreign_Relations"
"Israel Ministry of Foreign Affairs","https://en.wikipedia.org/wiki/Israel_Ministry_of_Foreign_Affairs"
"BBC News","https://en.wikipedia.org/wiki/BBC_News"
"BBC News","https://en.wikipedia.org/wiki/BBC_News"
"help","https://en.wikipedia.org/wiki/Category:Harv_and_Sfn_template_errors"
"Avraham Burg","https://en.wikipedia.org/wiki/Avraham_Burg"
"Tony Judt","https://en.wikipedia.org/wiki/Tony_Judt"
"New York Review of Books","https://en.wikipedia.org/wiki/New_York_Review_of_Books"
"page needed","https://en.wikipedia.org/wiki/Wikipedia:Citing_sources"
"Verso Books","https://en.wikipedia.org/wiki/Verso_Books"
"Israel Studies","https://en.wikipedia.org/wiki/Israel_Studies"
"Indiana University Press","https://en.wikipedia.org/wiki/Indiana_University_Press"
"Routledge","https://en.wikipedia.org/wiki/Routledge"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-1-134-42865-6","https://en.wikipedia.org/wiki/Special:BookSources/978-1-134-42865-6"
"Abu El-Haj, Nadia","https://en.wikipedia.org/wiki/Nadia_Abu_El_Haj"
"University of Chicago Press","https://en.wikipedia.org/wiki/University_of_Chicago_Press"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-226-20142-9","https://en.wikipedia.org/wiki/Special:BookSources/978-0-226-20142-9"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-230-10137-1","https://en.wikipedia.org/wiki/Special:BookSources/978-0-230-10137-1"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-965-227-010-8","https://en.wikipedia.org/wiki/Special:BookSources/978-965-227-010-8"
"Jewish Social Studies","https://en.wikipedia.org/wiki/Jewish_Social_Studies"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"JSTOR","https://en.wikipedia.org/wiki/JSTOR_(identifier)"
"Améry, Jean","https://en.wikipedia.org/wiki/Jean_Am%C3%A9ry"
"Indiana University Press","https://en.wikipedia.org/wiki/Indiana_University_Press"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-253-05876-8","https://en.wikipedia.org/wiki/Special:BookSources/978-0-253-05876-8"
"Haaretz","https://en.wikipedia.org/wiki/Haaretz"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"ISSN","https://en.wikipedia.org/wiki/ISSN_(identifier)"
"S2CID","https://en.wikipedia.org/wiki/S2CID_(identifier)"
"Basic Books","https://en.wikipedia.org/wiki/Basic_Books"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-465-09479-0","https://en.wikipedia.org/wiki/Special:BookSources/978-0-465-09479-0"
"New York University Press","https://en.wikipedia.org/wiki/New_York_University_Press"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-8147-4017-0","https://en.wikipedia.org/wiki/Special:BookSources/978-0-8147-4017-0"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"S2CID","https://en.wikipedia.org/wiki/S2CID_(identifier)"
"The Historical Journal","https://en.wikipedia.org/wiki/The_Historical_Journal"
"Cambridge University Press","https://en.wikipedia.org/wiki/Cambridge_University_Press"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"JSTOR","https://en.wikipedia.org/wiki/JSTOR_(identifier)"
"S2CID","https://en.wikipedia.org/wiki/S2CID_(identifier)"
"Rutgers University Press","https://en.wikipedia.org/wiki/Rutgers_University_Press"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-813-57386-1","https://en.wikipedia.org/wiki/Special:BookSources/978-0-813-57386-1"
"American Quarterly","https://en.wikipedia.org/wiki/American_Quarterly"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"S2CID","https://en.wikipedia.org/wiki/S2CID_(identifier)"
"Psychology Press","https://en.wikipedia.org/wiki/Psychology_Press"
"De Gruyter","https://en.wikipedia.org/wiki/De_Gruyter"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-3-11-093605-6","https://en.wikipedia.org/wiki/Special:BookSources/978-3-11-093605-6"
"Vox","https://en.wikipedia.org/wiki/Vox_(website)"
"Random House","https://en.wikipedia.org/wiki/Random_House"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-593-80389-9","https://en.wikipedia.org/wiki/Special:BookSources/978-0-593-80389-9"
"Stanford University Press","https://en.wikipedia.org/wiki/Stanford_University_Press"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-8047-5365-4","https://en.wikipedia.org/wiki/Special:BookSources/978-0-8047-5365-4"
"Ben-Ami, Shlomo","https://en.wikipedia.org/wiki/Shlomo_Ben-Ami"
"Oxford University Press","https://en.wikipedia.org/wiki/Oxford_University_Press"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-19-532542-3","https://en.wikipedia.org/wiki/Special:BookSources/978-0-19-532542-3"
"Oxford University Press","https://en.wikipedia.org/wiki/Oxford_University_Press"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-19-006047-3","https://en.wikipedia.org/wiki/Special:BookSources/978-0-19-006047-3"
"Berent, Moshe","https://en.wikipedia.org/wiki/Moshe_Berent"
"Lexington Books","https://en.wikipedia.org/wiki/Lexington_Books"
"Taylor & Francis","https://en.wikipedia.org/wiki/Taylor_%26_Francis"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-1-315-50939-6","https://en.wikipedia.org/wiki/Special:BookSources/978-1-315-50939-6"
"Routledge","https://en.wikipedia.org/wiki/Routledge"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-1-135-76652-8","https://en.wikipedia.org/wiki/Special:BookSources/978-1-135-76652-8"
"Patterns of Prejudice","https://en.wikipedia.org/wiki/Patterns_of_Prejudice"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"ISSN","https://en.wikipedia.org/wiki/ISSN_(identifier)"
"Blau, Joshua","https://en.wikipedia.org/wiki/Joshua_Blau"
"University of California Press","https://en.wikipedia.org/wiki/University_of_California_Press"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-520-09548-9","https://en.wikipedia.org/wiki/Special:BookSources/978-0-520-09548-9"
"Brill","https://en.wikipedia.org/wiki/Brill_Publishers"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-90-04-20379-2","https://en.wikipedia.org/wiki/Special:BookSources/978-90-04-20379-2"
"Princeton University Press","https://en.wikipedia.org/wiki/Princeton_University_Press"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-691-20397-3","https://en.wikipedia.org/wiki/Special:BookSources/978-0-691-20397-3"
"University of Minnesota Press","https://en.wikipedia.org/wiki/University_of_Minnesota_Press"
"Stanford University Press","https://en.wikipedia.org/wiki/Stanford_University_Press"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-1-5036-1457-4","https://en.wikipedia.org/wiki/Special:BookSources/978-1-5036-1457-4"
"Theory, Culture & Society","https://en.wikipedia.org/wiki/Theory,_Culture_%26_Society"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"S2CID","https://en.wikipedia.org/wiki/S2CID_(identifier)"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"90-247-3646-3","https://en.wikipedia.org/wiki/Special:BookSources/90-247-3646-3"
"ISSN","https://en.wikipedia.org/wiki/ISSN_(identifier)"
"LCCN","https://en.wikipedia.org/wiki/LCCN_(identifier)"
"HeinOnline","https://en.wikipedia.org/wiki/HeinOnline"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-89608-601-2","https://en.wikipedia.org/wiki/Special:BookSources/978-0-89608-601-2"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-1-4587-8155-0","https://en.wikipedia.org/wiki/Special:BookSources/978-1-4587-8155-0"
"Cohen, Hillel","https://en.wikipedia.org/wiki/Hillel_Cohen"
"Rouhana, Nadim N.","https://en.wikipedia.org/wiki/Nadim_Rouhana"
"Cambridge University Press","https://en.wikipedia.org/wiki/Cambridge_University_Press"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-1-107-04483-8","https://en.wikipedia.org/wiki/Special:BookSources/978-1-107-04483-8"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"Cambridge University Press","https://en.wikipedia.org/wiki/Cambridge_University_Press"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-521-44405-7","https://en.wikipedia.org/wiki/Special:BookSources/978-0-521-44405-7"
"Jewish Historical Studies","https://en.wikipedia.org/wiki/Jewish_Historical_Studies"
"JSTOR","https://en.wikipedia.org/wiki/JSTOR_(identifier)"
"Palgrave Macmillan","https://en.wikipedia.org/wiki/Palgrave_Macmillan"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-230-30628-8","https://en.wikipedia.org/wiki/Special:BookSources/978-0-230-30628-8"
"Middle Eastern Studies","https://en.wikipedia.org/wiki/Middle_Eastern_Studies_(journal)"
"Taylor & Francis","https://en.wikipedia.org/wiki/Taylor_%26_Francis"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"ISSN","https://en.wikipedia.org/wiki/ISSN_(identifier)"
"LCCN","https://en.wikipedia.org/wiki/LCCN_(identifier)"
"OCLC","https://en.wikipedia.org/wiki/OCLC_(identifier)"
"S2CID","https://en.wikipedia.org/wiki/S2CID_(identifier)"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-522-85357-5","https://en.wikipedia.org/wiki/Special:BookSources/978-0-522-85357-5"
"Brill","https://en.wikipedia.org/wiki/Brill_Publishers"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"Columbia University Press","https://en.wikipedia.org/wiki/Columbia_University_Press"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-231-12766-0","https://en.wikipedia.org/wiki/Special:BookSources/978-0-231-12766-0"
"Project MUSE","https://en.wikipedia.org/wiki/Project_MUSE"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"ISSN","https://en.wikipedia.org/wiki/ISSN_(identifier)"
"Jahrbuch des Instituts für deutsche Geschichte","https://en.wikipedia.org/wiki/Tel_Aviv_University"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"University of Washington","https://en.wikipedia.org/wiki/University_of_Washington"
"doi","https://en.wikipedia.org/wiki/Doi_(identifier)"
"ISSN","https://en.wikipedia.org/wiki/ISSN_(identifier)"
"Yale University Press","https://en.wikipedia.org/wiki/Yale_University_Press"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-300-05440-8","https://en.wikipedia.org/wiki/Special:BookSources/978-0-300-05440-8"
"Ynetnews","https://en.wikipedia.org/wiki/Ynetnews"
"Engel, David","https://en.wikipedia.org/wiki/David_Engel_(historian)"
"Routledge","https://en.wikipedia.org/wiki/Routledge"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-1-317-86548-3","https://en.wikipedia.org/wiki/Special:BookSources/978-1-317-86548-3"
"Engel, David","https://en.wikipedia.org/wiki/David_Engel_(historian)"
"Oxford University Press","https://en.wikipedia.org/wiki/Oxford_University_Press"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-0-19-024094-3","https://en.wikipedia.org/wiki/Special:BookSources/978-0-19-024094-3"
"Falk, Raphael","https://en.wikipedia.org/wiki/Raphael_Falk_(geneticist)"
"Springer International Publishing","https://en.wikipedia.org/wiki/Springer_International_Publishing"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-3-319-57345-8","https://en.wikipedia.org/wiki/Special:BookSources/978-3-319-57345-8"
"Walter de Gruyter","https://en.wikipedia.org/wiki/Walter_de_Gruyter"
"ISBN","https://en.wikipedia.org/wiki/ISBN_(identifier)"
"978-3-11-087910-0","https://en.wikipedia.org/wiki/Special:BookSources/978-3-11-087910-0"
